video_ID,episode_path,fps,duration in frames,width,height,source,signer,text
10000334,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_04:37:17.500_04:38:15.200_signer08.avi,30,1731,368,380,3,8,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_1_audio_04:37:17.500_04:38:15.200_signer08.json
10000335,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_00:00:00.000_00:31:05.000_signer08.avi,30,55951,358,378,3,8,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_00:00:00.000_00:31:05.000_signer08.json
10000336,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_00:31:07.500_00:55:28.500_signer07.avi,30,43831,358,378,3,7,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_00:31:07.500_00:55:28.500_signer07.json
10000337,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_00:55:31.500_01:24:45.500_signer08.avi,30,52621,358,378,3,8,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_00:55:31.500_01:24:45.500_signer08.json
10000338,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_01:24:48.500_01:39:26.500_signer07.avi,30,26340,358,378,3,7,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_01:24:48.500_01:39:26.500_signer07.json
10000339,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_01:51:11.000_01:58:00.500_signer07.avi,30,12286,358,378,3,7,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_01:51:11.000_01:58:00.500_signer07.json
10000340,./videos_1_avi/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_01:58:03.000_02:17:29.700_signer08.avi,30,35001,358,378,3,8,./whisperx/3_2018_08_Agosto_27-08_cit_30_-_2018-08-27_cit_30_parte_2_audio_01:58:03.000_02:17:29.700_signer08.json
10000341,./videos_1_avi/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_00:12:53.000_00:33:25.000_signer07.avi,30,36960,378,376,3,7,./whisperx/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_00:12:53.000_00:33:25.000_signer07.json
10000342,./videos_1_avi/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_00:39:45.000_00:52:41.000_signer07.avi,30,23280,378,376,3,7,./whisperx/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_00:39:45.000_00:52:41.000_signer07.json
10000343,./videos_1_avi/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_01:13:08.500_01:51:34.000_signer07.avi,30,69166,378,376,3,7,./whisperx/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_01:13:08.500_01:51:34.000_signer07.json
10000344,./videos_1_avi/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_02:01:17.500_02:33:54.000_signer07.avi,30,58696,378,376,3,7,./whisperx/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_02:01:17.500_02:33:54.000_signer07.json
10000345,./videos_1_avi/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_02:45:58.000_02:46:30.500_signer07.avi,30,975,378,376,3,7,./whisperx/3_2018_10_Octubre_02-10_cit_33_-_2018-10-02_cit_33_audio_02:45:58.000_02:46:30.500_signer07.json
10000346,./videos_1_avi/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_00:08:30.500_00:29:55.500_signer09.avi,30,38550,378,376,3,9,./whisperx/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_00:08:30.500_00:29:55.500_signer09.json
10000347,./videos_1_avi/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_00:29:58.300_00:49:04.000_signer07.avi,30,34371,378,376,3,7,./whisperx/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_00:29:58.300_00:49:04.000_signer07.json
10000348,./videos_1_avi/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_00:49:08.250_01:12:07.500_signer09.avi,30,41379,378,376,3,9,./whisperx/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_00:49:08.250_01:12:07.500_signer09.json
10000349,./videos_1_avi/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_01:12:10.500_01:32:59.500_signer07.avi,30,37470,378,376,3,7,./whisperx/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_01:12:10.500_01:32:59.500_signer07.json
10000350,./videos_1_avi/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_01:33:04.000_01:57:17.000_signer09.avi,30,43591,378,376,3,9,./whisperx/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_01:33:04.000_01:57:17.000_signer09.json
10000351,./videos_1_avi/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_01:57:19.500_02:19:17.500_signer07.avi,30,39541,378,376,3,7,./whisperx/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_01:57:19.500_02:19:17.500_signer07.json
10000352,./videos_1_avi/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_02:19:22.000_02:42:22.000_signer09.avi,30,41400,378,376,3,9,./whisperx/3_2018_10_Octubre_09-10_cit_34_-_2018-10-09_cit_34_audio_02:19:22.000_02:42:22.000_signer09.json
10000353,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_00:12:54.500_00:50:08.500_signer09.avi,30,67021,354,378,3,9,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_00:12:54.500_00:50:08.500_signer09.json
10000354,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_01:39:48.000_02:11:11.200_signer09.avi,30,56497,354,378,3,9,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_01:39:48.000_02:11:11.200_signer09.json
10000355,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_02:11:14.500_02:34:35.000_signer07.avi,30,42015,354,378,3,7,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_02:11:14.500_02:34:35.000_signer07.json
10000356,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_02:34:39.000_02:58:11.000_signer09.avi,30,42360,354,378,3,9,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_02:34:39.000_02:58:11.000_signer09.json
10000357,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_02:58:13.800_03:20:23.000_signer07.avi,30,39877,354,378,3,7,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_02:58:13.800_03:20:23.000_signer07.json
10000358,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_03:20:29.000_03:50:00.000_signer09.avi,30,53131,354,378,3,9,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_03:20:29.000_03:50:00.000_signer09.json
10000359,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_03:50:02.750_03:54:50.000_signer07.avi,30,8619,354,378,3,7,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_1_audio_03:50:02.750_03:54:50.000_signer07.json
10000360,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_00:00:00.000_00:18:17.000_signer07.avi,30,32911,354,380,3,7,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_00:00:00.000_00:18:17.000_signer07.json
10000361,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_00:18:22.500_01:08:39.500_signer09.avi,30,90511,354,380,3,9,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_00:18:22.500_01:08:39.500_signer09.json
10000362,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_01:14:31.750_01:55:34.750_signer09.avi,30,73890,354,380,3,9,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_01:14:31.750_01:55:34.750_signer09.json
10000363,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_02:01:24.000_02:18:34.000_signer09.avi,30,30901,354,380,3,9,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_02:01:24.000_02:18:34.000_signer09.json
10000364,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_02:18:37.250_02:43:13.750_signer07.avi,30,44295,354,380,3,7,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_02:18:37.250_02:43:13.750_signer07.json
10000365,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_02:43:19.500_04:05:44.250_signer09.avi,30,148343,354,380,3,9,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_02:43:19.500_04:05:44.250_signer09.json
10000366,./videos_1_avi/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_04:07:55.500_04:08:09.000_signer09.avi,30,405,354,380,3,9,./whisperx/3_2018_10_Octubre_16-10_cit_35_-_2018-10-16_cit_35_parte_2_audio_04:07:55.500_04:08:09.000_signer09.json
10000367,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_00:09:36.500_00:26:47.750_signer08.avi,30,30939,342,380,3,8,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_00:09:36.500_00:26:47.750_signer08.json
10000368,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_00:26:50.500_00:42:26.500_signer11.avi,30,28081,342,380,3,11,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_00:26:50.500_00:42:26.500_signer11.json
10000369,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_01:17:51.000_01:18:19.500_signer08.avi,30,855,342,380,3,8,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_01:17:51.000_01:18:19.500_signer08.json
10000370,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_01:58:17.250_02:12:39.000_signer08.avi,30,25853,342,380,3,8,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_01:58:17.250_02:12:39.000_signer08.json
10000371,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_02:12:42.000_02:28:23.000_signer11.avi,30,28231,342,380,3,11,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_02:12:42.000_02:28:23.000_signer11.json
10000372,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_02:28:26.000_02:44:00.750_signer08.avi,30,28043,342,380,3,8,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_02:28:26.000_02:44:00.750_signer08.json
10000373,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_02:44:03.000_02:58:53.000_signer11.avi,30,26701,342,380,3,11,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_02:44:03.000_02:58:53.000_signer11.json
10000374,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_02:58:56.500_03:14:45.750_signer08.avi,30,28479,342,380,3,8,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_02:58:56.500_03:14:45.750_signer08.json
10000375,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_03:14:49.000_03:40:10.000_signer11.avi,30,45630,342,380,3,11,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_03:14:49.000_03:40:10.000_signer11.json
10000376,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_03:40:12.500_04:02:56.500_signer08.avi,30,40921,342,380,3,8,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_03:40:12.500_04:02:56.500_signer08.json
10000377,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_04:02:59.750_04:18:38.500_signer11.avi,30,28163,342,380,3,11,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_04:02:59.750_04:18:38.500_signer11.json
10000378,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_04:18:40.750_04:38:03.500_signer08.avi,30,34884,342,380,3,8,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_04:18:40.750_04:38:03.500_signer08.json
10000379,./videos_1_avi/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_04:38:06.250_04:47:39.500_signer11.avi,30,17199,342,380,3,11,./whisperx/3_2018_10_Octubre_17-10_cit_36_-_2018-10-17_cit_36_audio_04:38:06.250_04:47:39.500_signer11.json
10000380,./videos_1_avi/3_2018_10_Octubre_23-10_cit_37_-_2018-10-23_cit_37_parte_2_audio_00:57:29.000_01:14:31.000_signer07.avi,30,30660,342,380,3,7,./whisperx/3_2018_10_Octubre_23-10_cit_37_-_2018-10-23_cit_37_parte_2_audio_00:57:29.000_01:14:31.000_signer07.json
10000381,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_00:06:29.000_00:21:33.500_signer11.avi,30,27136,342,380,3,11,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_00:06:29.000_00:21:33.500_signer11.json
10000382,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_00:21:36.200_00:36:14.500_signer08.avi,30,26350,342,380,3,8,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_00:21:36.200_00:36:14.500_signer08.json
10000383,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_00:36:17.000_00:54:32.000_signer11.avi,30,32851,342,380,3,11,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_00:36:17.000_00:54:32.000_signer11.json
10000384,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_00:54:34.500_01:11:54.500_signer08.avi,30,31201,342,380,3,8,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_00:54:34.500_01:11:54.500_signer08.json
10000385,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_01:11:57.500_01:33:46.000_signer11.avi,30,39255,342,380,3,11,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_01:11:57.500_01:33:46.000_signer11.json
10000386,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_01:33:48.500_01:52:10.300_signer08.avi,30,33054,342,380,3,8,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_01:33:48.500_01:52:10.300_signer08.json
10000387,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_01:52:12.700_02:11:45.000_signer11.avi,30,35169,342,380,3,11,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_01:52:12.700_02:11:45.000_signer11.json
10000388,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_02:11:47.500_02:29:16.000_signer08.avi,30,31456,342,380,3,8,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_02:11:47.500_02:29:16.000_signer08.json
10000389,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_02:29:19.000_02:43:47.000_signer11.avi,30,26041,342,380,3,11,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_02:29:19.000_02:43:47.000_signer11.json
10000390,./videos_1_avi/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_02:43:50.000_02:50:32.000_signer08.avi,30,12061,342,380,3,8,./whisperx/3_2018_10_Octubre_24-10_cit_38_-_2018-10-24_cit_38_audio_02:43:50.000_02:50:32.000_signer08.json
10000391,./videos_1_avi/3_2018_10_Octubre_25-10_cit_39_-_2018-10-25_cit_39_audio_00:02:35.000_00:35:06.000_signer07.avi,30,58530,374,380,3,7,./whisperx/3_2018_10_Octubre_25-10_cit_39_-_2018-10-25_cit_39_audio_00:02:35.000_00:35:06.000_signer07.json
10000392,./videos_1_avi/3_2018_10_Octubre_25-10_cit_39_-_2018-10-25_cit_39_audio_00:40:29.000_01:02:38.000_signer07.avi,30,39870,374,380,3,7,./whisperx/3_2018_10_Octubre_25-10_cit_39_-_2018-10-25_cit_39_audio_00:40:29.000_01:02:38.000_signer07.json
10000393,./videos_1_avi/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_00:12:36.000_00:30:42.000_signer14.avi,30,32580,372,408,3,14,./whisperx/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_00:12:36.000_00:30:42.000_signer14.json
10000394,./videos_1_avi/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_00:30:48.000_00:50:55.000_signer10.avi,30,36211,372,408,3,10,./whisperx/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_00:30:48.000_00:50:55.000_signer10.json
10000395,./videos_1_avi/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_00:50:59.000_01:15:35.500_signer14.avi,30,44295,372,408,3,14,./whisperx/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_00:50:59.000_01:15:35.500_signer14.json
10000396,./videos_1_avi/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_01:15:39.000_01:33:06.500_signer10.avi,30,31425,372,408,3,10,./whisperx/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_01:15:39.000_01:33:06.500_signer10.json
10000397,./videos_1_avi/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_01:33:09.500_01:42:46.000_signer14.avi,30,17296,372,408,3,14,./whisperx/3_2019_05_Mayo_14-05_cit_8_-_2019-05-14_SENADO_parte_audio_01:33:09.500_01:42:46.000_signer14.json
10000398,./videos_1_avi/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_00:00:20.500_01:30:03.000_signer14.avi,30,161476,372,408,3,14,./whisperx/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_00:00:20.500_01:30:03.000_signer14.json
10000399,./videos_1_avi/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_01:35:02.000_01:38:19.000_signer14.avi,30,5911,372,408,3,14,./whisperx/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_01:35:02.000_01:38:19.000_signer14.json
10000400,./videos_1_avi/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_01:38:20.000_02:02:15.000_signer15.avi,30,43051,372,408,3,15,./whisperx/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_01:38:20.000_02:02:15.000_signer15.json
10000401,./videos_1_avi/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_02:02:20.000_02:30:04.000_signer16.avi,30,49920,372,408,3,16,./whisperx/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_02:02:20.000_02:30:04.000_signer16.json
10000402,./videos_1_avi/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_02:30:08.000_02:46:42.500_signer14.avi,30,29835,372,408,3,14,./whisperx/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_02:30:08.000_02:46:42.500_signer14.json
10000403,./videos_1_avi/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_02:46:47.500_03:25:25.000_signer16.avi,30,69525,372,408,3,16,./whisperx/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_02:46:47.500_03:25:25.000_signer16.json
10000404,./videos_1_avi/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_03:25:29.000_05:22:17.000_signer14.avi,30,210241,372,408,3,14,./whisperx/3_2019_05_Mayo_15-05_cit_9_-_2019-05-15_SENADO_audio_03:25:29.000_05:22:17.000_signer14.json
10000405,./videos_1_avi/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_00:09:34.000_00:32:31.000_signer14.avi,30,41310,424,418,3,14,./whisperx/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_00:09:34.000_00:32:31.000_signer14.json
10000406,./videos_1_avi/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_00:32:35.500_00:50:34.500_signer10.avi,30,32370,424,418,3,10,./whisperx/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_00:32:35.500_00:50:34.500_signer10.json
10000407,./videos_1_avi/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_00:50:38.000_01:17:16.000_signer14.avi,30,47941,424,418,3,14,./whisperx/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_00:50:38.000_01:17:16.000_signer14.json
10000408,./videos_1_avi/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_01:17:20.000_01:37:17.000_signer10.avi,30,35910,424,418,3,10,./whisperx/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_01:17:20.000_01:37:17.000_signer10.json
10000409,./videos_1_avi/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_01:37:20.500_02:03:59.500_signer14.avi,30,47970,424,418,3,14,./whisperx/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_01:37:20.500_02:03:59.500_signer14.json
10000410,./videos_1_avi/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_02:04:02.500_02:12:09.000_signer10.avi,30,14596,424,418,3,10,./whisperx/3_2019_05_Mayo_7-05_cit_6_-_2019-05-07_SENADO_audio_02:04:02.500_02:12:09.000_signer10.json
10000411,./videos_1_avi/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_00:10:45.000_00:23:40.000_signer07.avi,30,23251,386,408,3,7,./whisperx/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_00:10:45.000_00:23:40.000_signer07.json
10000412,./videos_1_avi/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_00:23:43.000_00:46:32.000_signer14.avi,30,41071,386,408,3,14,./whisperx/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_00:23:43.000_00:46:32.000_signer14.json
10000413,./videos_1_avi/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_00:46:35.000_01:06:14.750_signer07.avi,30,35394,386,408,3,7,./whisperx/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_00:46:35.000_01:06:14.750_signer07.json
10000414,./videos_1_avi/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_01:06:17.500_01:29:01.500_signer14.avi,30,40921,386,408,3,14,./whisperx/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_01:06:17.500_01:29:01.500_signer14.json
10000415,./videos_1_avi/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_01:29:45.500_01:51:06.500_signer07.avi,30,38430,386,408,3,7,./whisperx/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_01:29:45.500_01:51:06.500_signer07.json
10000416,./videos_1_avi/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_01:51:09.000_02:03:34.000_signer14.avi,30,22351,386,408,3,14,./whisperx/3_2019_05_Mayo_8-05_cit_7_-_2019-05-08_SENADO_parte_audio_01:51:09.000_02:03:34.000_signer14.json
10000417,./videos_1_avi/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_00:05:43.000_00:46:17.500_signer14.avi,30,73036,388,418,3,14,./whisperx/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_00:05:43.000_00:46:17.500_signer14.json
10000418,./videos_1_avi/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_00:46:22.500_01:05:37.000_signer10.avi,30,34635,388,418,3,10,./whisperx/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_00:46:22.500_01:05:37.000_signer10.json
10000419,./videos_1_avi/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_01:41:10.000_01:58:28.500_signer10.avi,30,31155,388,418,3,10,./whisperx/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_01:41:10.000_01:58:28.500_signer10.json
10000420,./videos_1_avi/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_01:58:31.000_02:26:19.000_signer14.avi,30,50040,388,418,3,14,./whisperx/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_01:58:31.000_02:26:19.000_signer14.json
10000421,./videos_1_avi/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_02:26:23.500_02:50:47.500_signer10.avi,30,43921,388,418,3,10,./whisperx/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_02:26:23.500_02:50:47.500_signer10.json
10000422,./videos_1_avi/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_02:50:51.000_03:10:09.500_signer14.avi,30,34756,388,418,3,14,./whisperx/3_2019_07_Julio_02-07_cit_14_-_2019-07-02_SENADO_parte_audio_02:50:51.000_03:10:09.500_signer14.json
